2024-12-21 23:22:39.682 ,,OFFER,82RXLAQLDL6B,MARKET,99-121,1000000,0,,NO,
2024-12-21 23:22:39.683 ,,BID,82RXLAQLDL6B,MARKET,99-127,5000000,0,,NO,
2024-12-21 23:22:39.683 ,,OFFER,I1I7K7K6I96A,MARKET,99-133,1000000,0,,NO,
2024-12-21 23:22:39.683 ,,BID,I1I7K7K6I96A,MARKET,99-141,5000000,0,,NO,
2024-12-21 23:22:39.683 ,,OFFER,I1I7K7K6I96A,MARKET,99-145,1000000,0,,NO,
2024-12-21 23:22:39.683 ,,BID,I1I7K7K6I96A,MARKET,99-153,5000000,0,,NO,
2024-12-21 23:22:39.683 ,,OFFER,I1I7K7K6I96A,MARKET,99-157,1000000,0,,NO,
2024-12-21 23:22:39.683 ,,BID,I1I7K7K6I96A,MARKET,99-165,5000000,0,,NO,
2024-12-21 23:22:39.683 ,,OFFER,I1I7K7K6I96A,MARKET,99-171,1000000,0,,NO,
2024-12-21 23:22:39.683 ,,BID,I1I7K7K6I96A,MARKET,99-177,5000000,0,,NO,
2024-12-21 23:22:39.683 ,,OFFER,I1I7K7K6I96A,MARKET,99-183,1000000,0,,NO,
2024-12-21 23:22:39.683 ,,BID,I1I7K7K6I96A,MARKET,99-191,5000000,0,,NO,
2024-12-21 23:22:39.683 ,,OFFER,I1I7K7K6I96A,MARKET,99-195,1000000,0,,NO,
2024-12-21 23:22:39.683 ,,BID,I1I7K7K6I96A,MARKET,99-203,5000000,0,,NO,
2024-12-21 23:22:39.684 ,,OFFER,I1I7K7K6I96A,MARKET,99-207,1000000,0,,NO,
2024-12-21 23:22:39.684 ,,BID,V2FMPW0G2PL9,MARKET,99-215,5000000,0,,NO,
2024-12-21 23:22:39.684 ,,OFFER,V2FMPW0G2PL9,MARKET,99-221,1000000,0,,NO,
2024-12-21 23:22:39.684 ,,BID,V2FMPW0G2PL9,MARKET,99-227,5000000,0,,NO,
2024-12-21 23:22:39.684 ,,OFFER,V2FMPW0G2PL9,MARKET,99-233,1000000,0,,NO,
2024-12-21 23:22:39.684 ,,BID,V2FMPW0G2PL9,MARKET,99-241,5000000,0,,NO,
2024-12-21 23:22:39.684 ,,OFFER,V2FMPW0G2PL9,MARKET,99-245,1000000,0,,NO,
2024-12-21 23:22:39.684 ,,BID,V2FMPW0G2PL9,MARKET,99-253,5000000,0,,NO,
2024-12-21 23:22:39.684 ,,OFFER,V2FMPW0G2PL9,MARKET,99-257,1000000,0,,NO,
2024-12-21 23:22:39.684 ,,BID,V2FMPW0G2PL9,MARKET,99-265,5000000,0,,NO,
2024-12-21 23:22:39.685 ,,OFFER,V2FMPW0G2PL9,MARKET,99-271,1000000,0,,NO,
2024-12-21 23:22:39.685 ,,BID,1BAS0HCGI2DK,MARKET,99-277,5000000,0,,NO,
2024-12-21 23:22:39.685 ,,OFFER,1BAS0HCGI2DK,MARKET,99-283,1000000,0,,NO,
2024-12-21 23:22:39.685 ,,BID,1BAS0HCGI2DK,MARKET,99-291,5000000,0,,NO,
2024-12-21 23:22:39.685 ,,OFFER,1BAS0HCGI2DK,MARKET,99-295,1000000,0,,NO,
2024-12-21 23:22:39.685 ,,BID,1BAS0HCGI2DK,MARKET,99-303,5000000,0,,NO,
2024-12-21 23:22:39.685 ,,OFFER,1BAS0HCGI2DK,MARKET,99-307,1000000,0,,NO,
2024-12-21 23:22:39.685 ,,BID,1BAS0HCGI2DK,MARKET,99-315,5000000,0,,NO,
2024-12-21 23:22:39.685 ,,OFFER,1BAS0HCGI2DK,MARKET,100-001,1000000,0,,NO,
2024-12-21 23:22:39.685 ,,BID,1BAS0HCGI2DK,MARKET,100-007,5000000,0,,NO,
2024-12-21 23:22:39.686 ,,OFFER,O1DCCUE6TC6O,MARKET,100-013,1000000,0,,NO,
2024-12-21 23:22:39.686 ,,BID,O1DCCUE6TC6O,MARKET,100-021,5000000,0,,NO,
2024-12-21 23:22:39.686 ,,OFFER,O1DCCUE6TC6O,MARKET,100-025,1000000,0,,NO,
2024-12-21 23:22:39.686 ,,BID,O1DCCUE6TC6O,MARKET,100-033,5000000,0,,NO,
2024-12-21 23:22:39.686 ,,OFFER,O1DCCUE6TC6O,MARKET,100-037,1000000,0,,NO,
2024-12-21 23:22:39.686 ,,BID,O1DCCUE6TC6O,MARKET,100-045,5000000,0,,NO,
2024-12-21 23:22:39.686 ,,OFFER,O1DCCUE6TC6O,MARKET,100-051,1000000,0,,NO,
2024-12-21 23:22:39.686 ,,BID,O1DCCUE6TC6O,MARKET,100-057,5000000,0,,NO,
2024-12-21 23:22:39.686 ,,OFFER,O1DCCUE6TC6O,MARKET,100-063,1000000,0,,NO,
2024-12-21 23:22:39.686 ,,BID,O1DCCUE6TC6O,MARKET,100-071,5000000,0,,NO,
2024-12-21 23:22:39.686 ,,OFFER,O1DCCUE6TC6O,MARKET,100-075,1000000,0,,NO,
2024-12-21 23:22:39.687 ,,BID,O1DCCUE6TC6O,MARKET,100-083,5000000,0,,NO,
2024-12-21 23:22:39.687 ,,OFFER,QT8ZQMJ46MPV,MARKET,100-087,1000000,0,,NO,
2024-12-21 23:22:39.687 ,,BID,QT8ZQMJ46MPV,MARKET,100-095,5000000,0,,NO,
2024-12-21 23:22:39.687 ,,OFFER,QT8ZQMJ46MPV,MARKET,100-101,1000000,0,,NO,
2024-12-21 23:22:39.687 ,,BID,QT8ZQMJ46MPV,MARKET,100-107,5000000,0,,NO,
2024-12-21 23:22:39.687 ,,OFFER,QT8ZQMJ46MPV,MARKET,100-113,1000000,0,,NO,
2024-12-21 23:22:39.687 ,,BID,QT8ZQMJ46MPV,MARKET,100-121,5000000,0,,NO,
2024-12-21 23:22:39.687 ,,OFFER,QT8ZQMJ46MPV,MARKET,100-125,1000000,0,,NO,
2024-12-21 23:22:39.687 ,,BID,QT8ZQMJ46MPV,MARKET,100-133,5000000,0,,NO,
2024-12-21 23:22:39.687 ,,OFFER,QT8ZQMJ46MPV,MARKET,100-137,1000000,0,,NO,
2024-12-21 23:22:39.687 ,,BID,QT8ZQMJ46MPV,MARKET,100-145,5000000,0,,NO,
2024-12-21 23:22:39.687 ,,OFFER,QT8ZQMJ46MPV,MARKET,100-151,1000000,0,,NO,
2024-12-21 23:22:39.687 ,,BID,QT8ZQMJ46MPV,MARKET,100-157,5000000,0,,NO,
2024-12-21 23:22:39.688 ,,OFFER,QT8ZQMJ46MPV,MARKET,100-163,1000000,0,,NO,
2024-12-21 23:22:39.688 ,,BID,WAIG6D2A55L3,MARKET,100-171,5000000,0,,NO,
2024-12-21 23:22:39.688 ,,OFFER,WAIG6D2A55L3,MARKET,100-175,1000000,0,,NO,
2024-12-21 23:22:39.688 ,,BID,WAIG6D2A55L3,MARKET,100-183,5000000,0,,NO,
2024-12-21 23:22:39.688 ,,OFFER,WAIG6D2A55L3,MARKET,100-187,1000000,0,,NO,
2024-12-21 23:22:39.688 ,,BID,WAIG6D2A55L3,MARKET,100-195,5000000,0,,NO,
2024-12-21 23:22:39.688 ,,OFFER,WAIG6D2A55L3,MARKET,100-201,1000000,0,,NO,
2024-12-21 23:22:39.688 ,,BID,WAIG6D2A55L3,MARKET,100-207,5000000,0,,NO,
2024-12-21 23:22:39.688 ,,OFFER,WAIG6D2A55L3,MARKET,100-213,1000000,0,,NO,
2024-12-21 23:22:39.688 ,,BID,WAIG6D2A55L3,MARKET,100-221,5000000,0,,NO,
2024-12-21 23:22:39.688 ,,OFFER,WAIG6D2A55L3,MARKET,100-225,1000000,0,,NO,
2024-12-21 23:22:39.688 ,,BID,WAIG6D2A55L3,MARKET,100-233,5000000,0,,NO,
2024-12-21 23:22:39.688 ,,OFFER,WAIG6D2A55L3,MARKET,100-237,1000000,0,,NO,
2024-12-21 23:22:39.689 ,,BID,N6RSU4F8DXEO,MARKET,100-245,5000000,0,,NO,
2024-12-21 23:22:39.689 ,,OFFER,N6RSU4F8DXEO,MARKET,100-251,1000000,0,,NO,
2024-12-21 23:22:39.689 ,,BID,N6RSU4F8DXEO,MARKET,100-257,5000000,0,,NO,
2024-12-21 23:22:39.689 ,,OFFER,N6RSU4F8DXEO,MARKET,100-263,1000000,0,,NO,
2024-12-21 23:22:39.689 ,,BID,N6RSU4F8DXEO,MARKET,100-271,5000000,0,,NO,
2024-12-21 23:22:39.689 ,,OFFER,N6RSU4F8DXEO,MARKET,100-275,1000000,0,,NO,
2024-12-21 23:22:39.689 ,,BID,N6RSU4F8DXEO,MARKET,100-283,5000000,0,,NO,
2024-12-21 23:22:39.689 ,,OFFER,N6RSU4F8DXEO,MARKET,100-287,1000000,0,,NO,
2024-12-21 23:22:39.689 ,,BID,N6RSU4F8DXEO,MARKET,100-295,5000000,0,,NO,
2024-12-21 23:22:39.689 ,,OFFER,N6RSU4F8DXEO,MARKET,100-301,1000000,0,,NO,
2024-12-21 23:22:39.689 ,,BID,N6RSU4F8DXEO,MARKET,100-307,5000000,0,,NO,
2024-12-21 23:22:39.689 ,,OFFER,N6RSU4F8DXEO,MARKET,100-313,1000000,0,,NO,
2024-12-21 23:22:39.690 ,,BID,N6RSU4F8DXEO,MARKET,100-317,3000000,0,,NO,
2024-12-21 23:22:39.690 ,,OFFER,PVG5EQ2HDWRW,MARKET,100-313,4000000,0,,NO,
2024-12-21 23:22:39.690 ,,BID,PVG5EQ2HDWRW,MARKET,100-307,1000000,0,,NO,
2024-12-21 23:22:39.690 ,,OFFER,PVG5EQ2HDWRW,MARKET,100-301,4000000,0,,NO,
2024-12-21 23:22:39.690 ,,BID,PVG5EQ2HDWRW,MARKET,100-295,1000000,0,,NO,
2024-12-21 23:22:39.690 ,,OFFER,PVG5EQ2HDWRW,MARKET,100-287,4000000,0,,NO,
2024-12-21 23:22:39.690 ,,BID,PVG5EQ2HDWRW,MARKET,100-283,1000000,0,,NO,
2024-12-21 23:22:39.690 ,,OFFER,PVG5EQ2HDWRW,MARKET,100-275,4000000,0,,NO,
2024-12-21 23:22:39.690 ,,BID,PVG5EQ2HDWRW,MARKET,100-271,1000000,0,,NO,
2024-12-21 23:22:39.690 ,,OFFER,PVG5EQ2HDWRW,MARKET,100-263,4000000,0,,NO,
2024-12-21 23:22:39.690 ,,BID,PVG5EQ2HDWRW,MARKET,100-257,1000000,0,,NO,
2024-12-21 23:22:39.690 ,,OFFER,PVG5EQ2HDWRW,MARKET,100-251,4000000,0,,NO,
2024-12-21 23:22:39.690 ,,BID,PVG5EQ2HDWRW,MARKET,100-245,1000000,0,,NO,
2024-12-21 23:22:39.690 ,,OFFER,PVG5EQ2HDWRW,MARKET,100-237,4000000,0,,NO,
2024-12-21 23:22:39.691 ,,BID,JIHDHMJC098M,MARKET,100-233,1000000,0,,NO,
2024-12-21 23:22:39.691 ,,OFFER,JIHDHMJC098M,MARKET,100-225,4000000,0,,NO,
2024-12-21 23:22:39.691 ,,BID,JIHDHMJC098M,MARKET,100-221,1000000,0,,NO,
2024-12-21 23:22:39.691 ,,OFFER,JIHDHMJC098M,MARKET,100-213,4000000,0,,NO,
2024-12-21 23:22:39.691 ,,BID,JIHDHMJC098M,MARKET,100-207,1000000,0,,NO,
2024-12-21 23:22:39.691 ,,OFFER,JIHDHMJC098M,MARKET,100-201,4000000,0,,NO,
2024-12-21 23:22:39.691 ,,BID,JIHDHMJC098M,MARKET,100-195,1000000,0,,NO,
2024-12-21 23:22:39.691 ,,OFFER,JIHDHMJC098M,MARKET,100-187,4000000,0,,NO,
2024-12-21 23:22:39.691 ,,BID,JIHDHMJC098M,MARKET,100-183,1000000,0,,NO,
2024-12-21 23:22:39.691 ,,OFFER,JIHDHMJC098M,MARKET,100-175,4000000,0,,NO,
2024-12-21 23:22:39.691 ,,BID,JIHDHMJC098M,MARKET,100-171,1000000,0,,NO,
2024-12-21 23:22:39.691 ,,OFFER,JIHDHMJC098M,MARKET,100-163,4000000,0,,NO,
2024-12-21 23:22:39.691 ,,BID,JIHDHMJC098M,MARKET,100-157,1000000,0,,NO,
2024-12-21 23:22:39.692 ,,OFFER,JIHDHMJC098M,MARKET,100-151,4000000,0,,NO,
2024-12-21 23:22:39.692 ,,BID,CE1OSZQNOTQL,MARKET,100-145,1000000,0,,NO,
2024-12-21 23:22:39.692 ,,OFFER,CE1OSZQNOTQL,MARKET,100-137,4000000,0,,NO,
2024-12-21 23:22:39.692 ,,BID,CE1OSZQNOTQL,MARKET,100-133,1000000,0,,NO,
2024-12-21 23:22:39.692 ,,OFFER,CE1OSZQNOTQL,MARKET,100-125,4000000,0,,NO,
2024-12-21 23:22:39.692 ,,BID,CE1OSZQNOTQL,MARKET,100-121,1000000,0,,NO,
2024-12-21 23:22:39.692 ,,OFFER,CE1OSZQNOTQL,MARKET,100-113,4000000,0,,NO,
2024-12-21 23:22:39.692 ,,BID,CE1OSZQNOTQL,MARKET,100-107,1000000,0,,NO,
2024-12-21 23:22:39.692 ,,OFFER,CE1OSZQNOTQL,MARKET,100-101,4000000,0,,NO,
2024-12-21 23:22:39.692 ,,BID,CE1OSZQNOTQL,MARKET,100-095,1000000,0,,NO,
2024-12-21 23:22:39.692 ,,OFFER,CE1OSZQNOTQL,MARKET,100-087,4000000,0,,NO,
2024-12-21 23:22:39.692 ,,BID,CE1OSZQNOTQL,MARKET,100-083,1000000,0,,NO,
2024-12-21 23:22:39.692 ,,OFFER,CE1OSZQNOTQL,MARKET,100-075,4000000,0,,NO,
2024-12-21 23:22:39.692 ,,BID,CE1OSZQNOTQL,MARKET,100-071,1000000,0,,NO,
2024-12-21 23:22:39.693 ,,OFFER,CE1OSZQNOTQL,MARKET,100-063,4000000,0,,NO,
2024-12-21 23:22:39.693 ,,BID,Y1DULPR2VLOY,MARKET,100-057,1000000,0,,NO,
2024-12-21 23:22:39.693 ,,OFFER,Y1DULPR2VLOY,MARKET,100-051,4000000,0,,NO,
2024-12-21 23:22:39.693 ,,BID,Y1DULPR2VLOY,MARKET,100-045,1000000,0,,NO,
2024-12-21 23:22:39.693 ,,OFFER,Y1DULPR2VLOY,MARKET,100-037,4000000,0,,NO,
2024-12-21 23:22:39.693 ,,BID,Y1DULPR2VLOY,MARKET,100-033,1000000,0,,NO,
2024-12-21 23:22:39.693 ,,OFFER,Y1DULPR2VLOY,MARKET,100-025,4000000,0,,NO,
2024-12-21 23:22:39.693 ,,BID,Y1DULPR2VLOY,MARKET,100-021,1000000,0,,NO,
2024-12-21 23:22:39.693 ,,OFFER,Y1DULPR2VLOY,MARKET,100-013,4000000,0,,NO,
2024-12-21 23:22:39.693 ,,BID,Y1DULPR2VLOY,MARKET,100-007,1000000,0,,NO,
2024-12-21 23:22:39.693 ,,OFFER,Y1DULPR2VLOY,MARKET,100-001,4000000,0,,NO,
2024-12-21 23:22:39.693 ,,BID,Y1DULPR2VLOY,MARKET,99-315,1000000,0,,NO,
2024-12-21 23:22:39.693 ,,OFFER,Y1DULPR2VLOY,MARKET,99-307,4000000,0,,NO,
2024-12-21 23:22:39.693 ,,BID,Y1DULPR2VLOY,MARKET,99-303,1000000,0,,NO,
2024-12-21 23:22:39.694 ,,OFFER,QBXRCFJLYCDZ,MARKET,99-295,4000000,0,,NO,
2024-12-21 23:22:39.694 ,,BID,QBXRCFJLYCDZ,MARKET,99-291,1000000,0,,NO,
2024-12-21 23:22:39.694 ,,OFFER,QBXRCFJLYCDZ,MARKET,99-283,4000000,0,,NO,
2024-12-21 23:22:39.694 ,,BID,QBXRCFJLYCDZ,MARKET,99-277,1000000,0,,NO,
2024-12-21 23:22:39.694 ,,OFFER,QBXRCFJLYCDZ,MARKET,99-271,4000000,0,,NO,
2024-12-21 23:22:39.694 ,,BID,QBXRCFJLYCDZ,MARKET,99-265,1000000,0,,NO,
2024-12-21 23:22:39.694 ,,OFFER,QBXRCFJLYCDZ,MARKET,99-257,4000000,0,,NO,
2024-12-21 23:22:39.694 ,,BID,QBXRCFJLYCDZ,MARKET,99-253,1000000,0,,NO,
2024-12-21 23:22:39.694 ,,OFFER,QBXRCFJLYCDZ,MARKET,99-245,4000000,0,,NO,
2024-12-21 23:22:39.694 ,,BID,QBXRCFJLYCDZ,MARKET,99-241,1000000,0,,NO,
2024-12-21 23:22:39.694 ,,OFFER,QBXRCFJLYCDZ,MARKET,99-233,4000000,0,,NO,
2024-12-21 23:22:39.694 ,,BID,QBXRCFJLYCDZ,MARKET,99-227,1000000,0,,NO,
2024-12-21 23:22:39.694 ,,OFFER,QBXRCFJLYCDZ,MARKET,99-221,4000000,0,,NO,
2024-12-21 23:22:39.694 ,,BID,QBXRCFJLYCDZ,MARKET,99-215,1000000,0,,NO,
2024-12-21 23:22:39.695 ,,OFFER,Z3R95XTZCOOH,MARKET,99-207,4000000,0,,NO,
2024-12-21 23:22:39.695 ,,BID,Z3R95XTZCOOH,MARKET,99-203,1000000,0,,NO,
2024-12-21 23:22:39.695 ,,OFFER,Z3R95XTZCOOH,MARKET,99-195,4000000,0,,NO,
2024-12-21 23:22:39.697 ,,BID,Z3R95XTZCOOH,MARKET,99-191,1000000,0,,NO,
2024-12-21 23:22:39.697 ,,OFFER,1D9V50W5SYC2,MARKET,99-183,4000000,0,,NO,
2024-12-21 23:22:39.697 ,,BID,1D9V50W5SYC2,MARKET,99-177,1000000,0,,NO,
2024-12-21 23:22:39.697 ,,OFFER,1D9V50W5SYC2,MARKET,99-171,4000000,0,,NO,
2024-12-21 23:22:39.697 ,,BID,1D9V50W5SYC2,MARKET,99-165,1000000,0,,NO,
2024-12-21 23:22:39.697 ,,OFFER,1D9V50W5SYC2,MARKET,99-157,4000000,0,,NO,
2024-12-21 23:22:39.697 ,,BID,1D9V50W5SYC2,MARKET,99-153,1000000,0,,NO,
2024-12-21 23:22:39.697 ,,OFFER,1D9V50W5SYC2,MARKET,99-145,4000000,0,,NO,
2024-12-21 23:22:39.698 ,,BID,8X3K5XFJYFLF,MARKET,99-141,1000000,0,,NO,
2024-12-21 23:22:39.698 ,,OFFER,8X3K5XFJYFLF,MARKET,99-133,4000000,0,,NO,
2024-12-21 23:22:39.698 ,,BID,8X3K5XFJYFLF,MARKET,99-127,1000000,0,,NO,
2024-12-21 23:22:39.698 ,,OFFER,8X3K5XFJYFLF,MARKET,99-121,4000000,0,,NO,
2024-12-21 23:22:39.698 ,,BID,8X3K5XFJYFLF,MARKET,99-115,1000000,0,,NO,
2024-12-21 23:22:39.698 ,,OFFER,8X3K5XFJYFLF,MARKET,99-107,4000000,0,,NO,
2024-12-21 23:22:39.698 ,,BID,8X3K5XFJYFLF,MARKET,99-103,1000000,0,,NO,
2024-12-21 23:22:39.698 ,,OFFER,8X3K5XFJYFLF,MARKET,99-095,4000000,0,,NO,
2024-12-21 23:22:39.698 ,,BID,8X3K5XFJYFLF,MARKET,99-091,1000000,0,,NO,
2024-12-21 23:22:39.698 ,,OFFER,8X3K5XFJYFLF,MARKET,99-083,4000000,0,,NO,
2024-12-21 23:22:39.698 ,,BID,8X3K5XFJYFLF,MARKET,99-077,1000000,0,,NO,
2024-12-21 23:22:39.698 ,,OFFER,8X3K5XFJYFLF,MARKET,99-071,4000000,0,,NO,
2024-12-21 23:22:39.699 ,,BID,8X3K5XFJYFLF,MARKET,99-065,1000000,0,,NO,
2024-12-21 23:22:39.699 ,,OFFER,KLWVPZMAFKOH,MARKET,99-057,4000000,0,,NO,
2024-12-21 23:22:39.699 ,,BID,KLWVPZMAFKOH,MARKET,99-053,1000000,0,,NO,
2024-12-21 23:22:39.699 ,,OFFER,KLWVPZMAFKOH,MARKET,99-045,4000000,0,,NO,
2024-12-21 23:22:39.701 ,,BID,A80AGMBDV8GX,MARKET,99-041,1000000,0,,NO,
2024-12-21 23:22:39.701 ,,OFFER,A80AGMBDV8GX,MARKET,99-033,4000000,0,,NO,
2024-12-21 23:22:39.701 ,,BID,A80AGMBDV8GX,MARKET,99-027,1000000,0,,NO,
2024-12-21 23:22:39.701 ,,OFFER,A80AGMBDV8GX,MARKET,99-021,4000000,0,,NO,
2024-12-21 23:22:39.701 ,,BID,A80AGMBDV8GX,MARKET,99-015,1000000,0,,NO,
2024-12-21 23:22:39.701 ,,OFFER,A80AGMBDV8GX,MARKET,99-007,4000000,0,,NO,
2024-12-21 23:22:39.702 ,,BID,A80AGMBDV8GX,MARKET,99-003,1000000,0,,NO,
2024-12-21 23:22:39.702 ,,OFFER,V4AS29B55QYW,MARKET,99-003,1000000,0,,NO,
2024-12-21 23:22:39.702 ,,BID,V4AS29B55QYW,MARKET,99-011,5000000,0,,NO,
2024-12-21 23:22:39.702 ,,OFFER,V4AS29B55QYW,MARKET,99-015,1000000,0,,NO,
2024-12-21 23:22:39.702 ,,BID,V4AS29B55QYW,MARKET,99-023,5000000,0,,NO,
2024-12-21 23:22:39.702 ,,OFFER,V4AS29B55QYW,MARKET,99-027,1000000,0,,NO,
2024-12-21 23:22:39.702 ,,BID,V4AS29B55QYW,MARKET,99-035,5000000,0,,NO,
2024-12-21 23:22:39.702 ,,OFFER,V4AS29B55QYW,MARKET,99-041,1000000,0,,NO,
2024-12-21 23:22:39.702 ,,BID,V4AS29B55QYW,MARKET,99-047,5000000,0,,NO,
2024-12-21 23:22:39.702 ,,OFFER,V4AS29B55QYW,MARKET,99-053,1000000,0,,NO,
2024-12-21 23:22:39.702 ,,BID,V4AS29B55QYW,MARKET,99-061,5000000,0,,NO,
2024-12-21 23:22:39.702 ,,OFFER,V4AS29B55QYW,MARKET,99-065,1000000,0,,NO,
2024-12-21 23:22:39.703 ,,BID,8DXSIE10PEO8,MARKET,99-073,5000000,0,,NO,
2024-12-21 23:22:39.703 ,,OFFER,8DXSIE10PEO8,MARKET,99-077,1000000,0,,NO,
2024-12-21 23:22:39.703 ,,BID,8DXSIE10PEO8,MARKET,99-085,5000000,0,,NO,
2024-12-21 23:22:39.705 ,,OFFER,8DXSIE10PEO8,MARKET,99-091,1000000,0,,NO,
2024-12-21 23:22:39.705 ,,BID,P6ZHZBNSDXBK,MARKET,99-097,5000000,0,,NO,
2024-12-21 23:22:39.705 ,,OFFER,P6ZHZBNSDXBK,MARKET,99-103,1000000,0,,NO,
2024-12-21 23:22:39.705 ,,BID,P6ZHZBNSDXBK,MARKET,99-111,5000000,0,,NO,
2024-12-21 23:22:39.705 ,,OFFER,P6ZHZBNSDXBK,MARKET,99-115,1000000,0,,NO,
2024-12-21 23:22:39.705 ,,BID,P6ZHZBNSDXBK,MARKET,99-123,5000000,0,,NO,
2024-12-21 23:22:39.705 ,,OFFER,P6ZHZBNSDXBK,MARKET,99-127,1000000,0,,NO,
2024-12-21 23:22:39.705 ,,BID,P6ZHZBNSDXBK,MARKET,99-135,5000000,0,,NO,
2024-12-21 23:22:39.705 ,,OFFER,P6ZHZBNSDXBK,MARKET,99-141,1000000,0,,NO,
2024-12-21 23:22:39.706 ,,BID,P6ZHZBNSDXBK,MARKET,99-147,5000000,0,,NO,
2024-12-21 23:22:39.706 ,,OFFER,LXHCJWMDA41O,MARKET,99-153,1000000,0,,NO,
2024-12-21 23:22:39.706 ,,BID,LXHCJWMDA41O,MARKET,99-161,5000000,0,,NO,
2024-12-21 23:22:39.706 ,,OFFER,LXHCJWMDA41O,MARKET,99-165,1000000,0,,NO,
2024-12-21 23:22:39.706 ,,BID,LXHCJWMDA41O,MARKET,99-173,5000000,0,,NO,
2024-12-21 23:22:39.706 ,,OFFER,LXHCJWMDA41O,MARKET,99-177,1000000,0,,NO,
2024-12-21 23:22:39.706 ,,BID,LXHCJWMDA41O,MARKET,99-185,5000000,0,,NO,
2024-12-21 23:22:39.706 ,,OFFER,LXHCJWMDA41O,MARKET,99-191,1000000,0,,NO,
2024-12-21 23:22:39.706 ,,BID,LXHCJWMDA41O,MARKET,99-197,5000000,0,,NO,
2024-12-21 23:22:39.706 ,,OFFER,LXHCJWMDA41O,MARKET,99-203,1000000,0,,NO,
2024-12-21 23:22:39.706 ,,BID,LXHCJWMDA41O,MARKET,99-211,5000000,0,,NO,
2024-12-21 23:22:39.706 ,,OFFER,LXHCJWMDA41O,MARKET,99-215,1000000,0,,NO,
2024-12-21 23:22:39.706 ,,BID,LXHCJWMDA41O,MARKET,99-223,5000000,0,,NO,
2024-12-21 23:22:39.706 ,,OFFER,LXHCJWMDA41O,MARKET,99-227,1000000,0,,NO,
